"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Injury Intent"	"Injury Intent Code"	Deaths	Population	Crude Rate	Age Adjusted Rate	% of Total Deaths
	"Arkansas"	"05"	"2007"	"2007"	"Homicide"	"3"	243	2848650	8.53	8.75	0.01%
	"Arkansas"	"05"	"2007"	"2007"	"Undetermined "	"4"	165	2848650	5.79	5.96	0.00%
	"Arkansas"	"05"	"2008"	"2008"	"Unintentional"	"1"	1477	2874554	51.38	50.55	0.04%
	"Arkansas"	"05"	"2008"	"2008"	"Suicide"	"2"	447	2874554	15.55	15.50	0.01%
	"Arkansas"	"05"	"2008"	"2008"	"Homicide"	"3"	214	2874554	7.44	7.72	0.01%
	"Arkansas"	"05"	"2008"	"2008"	"Undetermined "	"4"	127	2874554	4.42	4.54	0.00%
	"Arkansas"	"05"	"2009"	"2009"	"Unintentional"	"1"	1473	2896843	50.85	50.16	0.04%
	"Arkansas"	"05"	"2009"	"2009"	"Suicide"	"2"	422	2896843	14.57	14.45	0.01%
	"Arkansas"	"05"	"2009"	"2009"	"Homicide"	"3"	219	2896843	7.56	7.85	0.01%
	"Arkansas"	"05"	"2009"	"2009"	"Undetermined "	"4"	124	2896843	4.28	4.38	0.00%
	"Arkansas"	"05"	"2010"	"2010"	"Unintentional"	"1"	1461	2915918	50.10	49.39	0.04%
	"Arkansas"	"05"	"2010"	"2010"	"Suicide"	"2"	447	2915918	15.33	15.47	0.01%
	"Arkansas"	"05"	"2010"	"2010"	"Homicide"	"3"	188	2915918	6.45	6.59	0.01%
	"Arkansas"	"05"	"2010"	"2010"	"Undetermined "	"4"	99	2915918	3.40	3.33	0.00%
	"Arkansas"	"05"	"2011"	"2011"	"Unintentional"	"1"	1510	2937979	51.40	50.15	0.04%
	"Arkansas"	"05"	"2011"	"2011"	"Suicide"	"2"	462	2937979	15.73	15.99	0.01%
	"Arkansas"	"05"	"2011"	"2011"	"Homicide"	"3"	208	2937979	7.08	7.36	0.01%
	"Arkansas"	"05"	"2011"	"2011"	"Undetermined "	"4"	68	2937979	2.31	2.30	0.00%
	"Arkansas"	"05"	"2012"	"2012"	"Unintentional"	"1"	1521	2949131	51.57	49.95	0.04%
	"Arkansas"	"05"	"2012"	"2012"	"Suicide"	"2"	485	2949131	16.45	16.29	0.01%
	"Arkansas"	"05"	"2012"	"2012"	"Homicide"	"3"	238	2949131	8.07	8.49	0.01%
	"Arkansas"	"05"	"2012"	"2012"	"Undetermined "	"4"	89	2949131	3.02	3.02	0.00%
	"Arkansas"	"05"	"2013"	"2013"	"Unintentional"	"1"	1373	2959373	46.39	44.84	0.04%
	"Arkansas"	"05"	"2013"	"2013"	"Suicide"	"2"	516	2959373	17.44	17.34	0.01%
	"Arkansas"	"05"	"2013"	"2013"	"Homicide"	"3"	212	2959373	7.16	7.48	0.01%
	"Arkansas"	"05"	"2013"	"2013"	"Undetermined "	"4"	85	2959373	2.87	2.92	0.00%
	"Arkansas"	"05"	"2014"	"2014"	"Unintentional"	"1"	1458	2966369	49.15	47.38	0.04%
	"Arkansas"	"05"	"2014"	"2014"	"Suicide"	"2"	515	2966369	17.36	17.27	0.01%
	"Arkansas"	"05"	"2014"	"2014"	"Homicide"	"3"	217	2966369	7.32	7.68	0.01%
	"Arkansas"	"05"	"2014"	"2014"	"Undetermined "	"4"	90	2966369	3.03	3.12	0.00%
	"Arkansas"	"05"	"2015"	"2015"	"Unintentional"	"1"	1538	2978204	51.64	49.64	0.04%
	"Arkansas"	"05"	"2015"	"2015"	"Suicide"	"2"	577	2978204	19.37	19.10	0.02%
	"Arkansas"	"05"	"2015"	"2015"	"Homicide"	"3"	217	2978204	7.29	7.45	0.01%
	"Arkansas"	"05"	"2015"	"2015"	"Undetermined "	"4"	78	2978204	2.62	2.67	0.00%
	"Arkansas"	"05"	"2016"	"2016"	"Unintentional"	"1"	1604	2988248	53.68	51.83	0.05%
	"Arkansas"	"05"	"2016"	"2016"	"Suicide"	"2"	555	2988248	18.57	18.19	0.02%
	"Arkansas"	"05"	"2016"	"2016"	"Homicide"	"3"	248	2988248	8.30	8.72	0.01%
	"Arkansas"	"05"	"2016"	"2016"	"Undetermined "	"4"	88	2988248	2.94	3.11	0.00%
	"Arkansas"	"05"	"2017"	"2017"	"Unintentional"	"1"	1625	3004279	54.09	51.81	0.05%
	"Arkansas"	"05"	"2017"	"2017"	"Suicide"	"2"	631	3004279	21.00	20.80	0.02%
	"Arkansas"	"05"	"2017"	"2017"	"Homicide"	"3"	278	3004279	9.25	9.83	0.01%
	"Arkansas"	"05"	"2017"	"2017"	"Undetermined "	"4"	77	3004279	2.56	2.57	0.00%
	"California"	"06"	"1999"	"1999"	"Unintentional"	"1"	9198	33499204	27.46	28.71	0.26%
	"California"	"06"	"1999"	"1999"	"Suicide"	"2"	3077	33499204	9.19	9.59	0.09%
	"California"	"06"	"1999"	"1999"	"Homicide"	"3"	2066	33499204	6.17	6.00	0.06%
	"California"	"06"	"1999"	"1999"	"Undetermined "	"4"	252	33499204	0.75	0.76	0.01%
	"California"	"06"	"2000"	"2000"	"Unintentional"	"1"	8577	33871648	25.32	26.46	0.25%
	"California"	"06"	"2000"	"2000"	"Suicide"	"2"	2969	33871648	8.77	9.14	0.09%
	"California"	"06"	"2000"	"2000"	"Homicide"	"3"	2064	33871648	6.09	5.90	0.06%
	"California"	"06"	"2000"	"2000"	"Undetermined "	"4"	176	33871648	0.52	0.53	0.01%
	"California"	"06"	"2001"	"2001"	"Unintentional"	"1"	8132	34479458	23.59	24.54	0.23%
	"California"	"06"	"2001"	"2001"	"Suicide"	"2"	2831	34479458	8.21	8.53	0.08%
	"California"	"06"	"2001"	"2001"	"Homicide"	"3"	2223	34479458	6.45	6.24	0.06%
	"California"	"06"	"2001"	"2001"	"Undetermined "	"4"	103	34479458	0.30	0.29	0.00%
	"California"	"06"	"2002"	"2002"	"Unintentional"	"1"	10107	34871843	28.98	30.07	0.29%
	"California"	"06"	"2002"	"2002"	"Suicide"	"2"	3228	34871843	9.26	9.59	0.09%
	"California"	"06"	"2002"	"2002"	"Homicide"	"3"	2485	34871843	7.13	6.90	0.07%
	"California"	"06"	"2002"	"2002"	"Undetermined "	"4"	320	34871843	0.92	0.93	0.01%
	"California"	"06"	"2003"	"2003"	"Unintentional"	"1"	10471	35253159	29.70	30.69	0.30%
	"California"	"06"	"2003"	"2003"	"Suicide"	"2"	3397	35253159	9.64	9.89	0.10%
	"California"	"06"	"2003"	"2003"	"Homicide"	"3"	2487	35253159	7.05	6.85	0.07%
	"California"	"06"	"2003"	"2003"	"Undetermined "	"4"	371	35253159	1.05	1.07	0.01%
	"California"	"06"	"2004"	"2004"	"Unintentional"	"1"	10633	35574576	29.89	30.78	0.31%
	"California"	"06"	"2004"	"2004"	"Suicide"	"2"	3368	35574576	9.47	9.67	0.10%
	"California"	"06"	"2004"	"2004"	"Homicide"	"3"	2490	35574576	7.00	6.76	0.07%
	"California"	"06"	"2004"	"2004"	"Undetermined "	"4"	333	35574576	0.94	0.94	0.01%
	"California"	"06"	"2005"	"2005"	"Unintentional"	"1"	11129	35827943	31.06	31.70	0.32%
	"California"	"06"	"2005"	"2005"	"Suicide"	"2"	3206	35827943	8.95	9.09	0.09%
	"California"	"06"	"2005"	"2005"	"Homicide"	"3"	2540	35827943	7.09	6.87	0.07%
	"California"	"06"	"2005"	"2005"	"Undetermined "	"4"	357	35827943	1.00	0.99	0.01%
	"California"	"06"	"2006"	"2006"	"Unintentional"	"1"	11375	36021202	31.58	32.05	0.33%
	"California"	"06"	"2006"	"2006"	"Suicide"	"2"	3334	36021202	9.26	9.33	0.10%
	"California"	"06"	"2006"	"2006"	"Homicide"	"3"	2616	36021202	7.26	7.01	0.08%
	"California"	"06"	"2006"	"2006"	"Undetermined "	"4"	331	36021202	0.92	0.93	0.01%
	"California"	"06"	"2007"	"2007"	"Unintentional"	"1"	11614	36250311	32.04	32.29	0.33%
	"California"	"06"	"2007"	"2007"	"Suicide"	"2"	3602	36250311	9.94	9.93	0.10%
	"California"	"06"	"2007"	"2007"	"Homicide"	"3"	2376	36250311	6.55	6.32	0.07%
	"California"	"06"	"2007"	"2007"	"Undetermined "	"4"	345	36250311	0.95	0.94	0.01%
	"California"	"06"	"2008"	"2008"	"Unintentional"	"1"	10761	36604337	29.40	29.50	0.31%
	"California"	"06"	"2008"	"2008"	"Suicide"	"2"	3775	36604337	10.31	10.29	0.11%
	"California"	"06"	"2008"	"2008"	"Homicide"	"3"	2280	36604337	6.23	6.06	0.07%
	"California"	"06"	"2008"	"2008"	"Undetermined "	"4"	318	36604337	0.87	0.86	0.01%
	"California"	"06"	"2009"	"2009"	"Unintentional"	"1"	10860	36961229	29.38	29.38	0.31%
	"California"	"06"	"2009"	"2009"	"Suicide"	"2"	3823	36961229	10.34	10.22	0.11%
	"California"	"06"	"2009"	"2009"	"Homicide"	"3"	2124	36961229	5.75	5.59	0.06%
	"California"	"06"	"2009"	"2009"	"Undetermined "	"4"	355	36961229	0.96	0.94	0.01%
	"California"	"06"	"2010"	"2010"	"Unintentional"	"1"	10435	37253956	28.01	27.78	0.30%
	"California"	"06"	"2010"	"2010"	"Suicide"	"2"	3913	37253956	10.50	10.33	0.11%
	"California"	"06"	"2010"	"2010"	"Homicide"	"3"	1954	37253956	5.25	5.09	0.06%
	"California"	"06"	"2010"	"2010"	"Undetermined "	"4"	333	37253956	0.89	0.86	0.01%
	"California"	"06"	"2011"	"2011"	"Unintentional"	"1"	10824	37691912	28.72	28.33	0.31%
	"California"	"06"	"2011"	"2011"	"Suicide"	"2"	3996	37691912	10.60	10.41	0.12%
	"California"	"06"	"2011"	"2011"	"Homicide"	"3"	1916	37691912	5.08	4.96	0.06%
	"California"	"06"	"2011"	"2011"	"Undetermined "	"4"	309	37691912	0.82	0.78	0.01%
	"California"	"06"	"2012"	"2012"	"Unintentional"	"1"	10906	38041430	28.67	28.02	0.31%
	"California"	"06"	"2012"	"2012"	"Suicide"	"2"	3893	38041430	10.23	10.03	0.11%
	"California"	"06"	"2012"	"2012"	"Homicide"	"3"	2010	38041430	5.28	5.20	0.06%
	"California"	"06"	"2012"	"2012"	"Undetermined "	"4"	302	38041430	0.79	0.78	0.01%
	"California"	"06"	"2013"	"2013"	"Unintentional"	"1"	11538	38332521	30.10	29.17	0.33%
	"California"	"06"	"2013"	"2013"	"Suicide"	"2"	4025	38332521	10.50	10.20	0.12%
	"California"	"06"	"2013"	"2013"	"Homicide"	"3"	1890	38332521	4.93	4.87	0.05%
	"California"	"06"	"2013"	"2013"	"Undetermined "	"4"	271	38332521	0.71	0.66	0.01%
	"California"	"06"	"2014"	"2014"	"Unintentional"	"1"	11804	38802500	30.42	29.23	0.34%
	"California"	"06"	"2014"	"2014"	"Suicide"	"2"	4214	38802500	10.86	10.53	0.12%
	"California"	"06"	"2014"	"2014"	"Homicide"	"3"	1813	38802500	4.67	4.63	0.05%
	"California"	"06"	"2014"	"2014"	"Undetermined "	"4"	227	38802500	0.59	0.57	0.01%
	"California"	"06"	"2015"	"2015"	"Unintentional"	"1"	12544	39144818	32.05	30.61	0.36%
	"California"	"06"	"2015"	"2015"	"Suicide"	"2"	4167	39144818	10.65	10.27	0.12%
	"California"	"06"	"2015"	"2015"	"Homicide"	"3"	1987	39144818	5.08	5.03	0.06%
	"California"	"06"	"2015"	"2015"	"Undetermined "	"4"	250	39144818	0.64	0.61	0.01%
	"California"	"06"	"2016"	"2016"	"Unintentional"	"1"	13213	39250017	33.66	32.03	0.38%
	"California"	"06"	"2016"	"2016"	"Suicide"	"2"	4294	39250017	10.94	10.54	0.12%
	"California"	"06"	"2016"	"2016"	"Homicide"	"3"	2074	39250017	5.28	5.27	0.06%
	"California"	"06"	"2016"	"2016"	"Undetermined "	"4"	252	39250017	0.64	0.61	0.01%
	"California"	"06"	"2017"	"2017"	"Unintentional"	"1"	13840	39536653	35.01	33.15	0.40%
	"California"	"06"	"2017"	"2017"	"Suicide"	"2"	4312	39536653	10.91	10.46	0.12%
	"California"	"06"	"2017"	"2017"	"Homicide"	"3"	2022	39536653	5.11	5.11	0.06%
	"California"	"06"	"2017"	"2017"	"Undetermined "	"4"	244	39536653	0.62	0.60	0.01%
	"Colorado"	"08"	"1999"	"1999"	"Unintentional"	"1"	1519	4226018	35.94	38.98	0.04%
	"Colorado"	"08"	"1999"	"1999"	"Suicide"	"2"	574	4226018	13.58	13.72	0.02%
	"Colorado"	"08"	"1999"	"1999"	"Homicide"	"3"	199	4226018	4.71	4.50	0.01%
	"Colorado"	"08"	"1999"	"1999"	"Undetermined "	"4"	113	4226018	2.67	2.55	0.00%
	"Colorado"	"08"	"2000"	"2000"	"Unintentional"	"1"	1702	4301261	39.57	42.55	0.05%
	"Colorado"	"08"	"2000"	"2000"	"Suicide"	"2"	613	4301261	14.25	14.32	0.02%
	"Colorado"	"08"	"2000"	"2000"	"Homicide"	"3"	151	4301261	3.51	3.42	0.00%
	"Colorado"	"08"	"2000"	"2000"	"Undetermined "	"4"	98	4301261	2.28	2.25	0.00%
	"Colorado"	"08"	"2001"	"2001"	"Unintentional"	"1"	1720	4425687	38.86	41.64	0.05%
	"Colorado"	"08"	"2001"	"2001"	"Suicide"	"2"	722	4425687	16.31	16.52	0.02%
	"Colorado"	"08"	"2001"	"2001"	"Homicide"	"3"	169	4425687	3.82	3.68	0.00%
	"Colorado"	"08"	"2001"	"2001"	"Undetermined "	"4"	108	4425687	2.44	2.36	0.00%
	"Colorado"	"08"	"2002"	"2002"	"Unintentional"	"1"	1812	4490406	40.35	43.12	0.05%
	"Colorado"	"08"	"2002"	"2002"	"Suicide"	"2"	727	4490406	16.19	16.18	0.02%
	"Colorado"	"08"	"2002"	"2002"	"Homicide"	"3"	184	4490406	4.10	3.98	0.01%
	"Colorado"	"08"	"2002"	"2002"	"Undetermined "	"4"	95	4490406	2.12	2.11	0.00%
	"Colorado"	"08"	"2003"	"2003"	"Unintentional"	"1"	1806	4528732	39.88	42.37	0.05%
	"Colorado"	"08"	"2003"	"2003"	"Suicide"	"2"	728	4528732	16.08	16.11	0.02%
	"Colorado"	"08"	"2003"	"2003"	"Homicide"	"3"	192	4528732	4.24	4.11	0.01%
	"Colorado"	"08"	"2003"	"2003"	"Undetermined "	"4"	112	4528732	2.47	2.43	0.00%
	"Colorado"	"08"	"2004"	"2004"	"Unintentional"	"1"	1810	4575013	39.56	42.14	0.05%
	"Colorado"	"08"	"2004"	"2004"	"Suicide"	"2"	797	4575013	17.42	17.22	0.02%
	"Colorado"	"08"	"2004"	"2004"	"Homicide"	"3"	219	4575013	4.79	4.66	0.01%
	"Colorado"	"08"	"2004"	"2004"	"Undetermined "	"4"	85	4575013	1.86	1.82	0.00%
	"Colorado"	"08"	"2005"	"2005"	"Unintentional"	"1"	1947	4631888	42.03	44.13	0.06%
	"Colorado"	"08"	"2005"	"2005"	"Suicide"	"2"	800	4631888	17.27	17.24	0.02%
	"Colorado"	"08"	"2005"	"2005"	"Homicide"	"3"	182	4631888	3.93	3.84	0.01%
	"Colorado"	"08"	"2005"	"2005"	"Undetermined "	"4"	108	4631888	2.33	2.29	0.00%
	"Colorado"	"08"	"2006"	"2006"	"Unintentional"	"1"	1917	4720423	40.61	42.50	0.06%
	"Colorado"	"08"	"2006"	"2006"	"Suicide"	"2"	730	4720423	15.46	15.30	0.02%
	"Colorado"	"08"	"2006"	"2006"	"Homicide"	"3"	181	4720423	3.83	3.73	0.01%
	"Colorado"	"08"	"2006"	"2006"	"Undetermined "	"4"	138	4720423	2.92	2.86	0.00%
	"Colorado"	"08"	"2007"	"2007"	"Unintentional"	"1"	2056	4803868	42.80	44.79	0.06%
	"Colorado"	"08"	"2007"	"2007"	"Suicide"	"2"	811	4803868	16.88	16.62	0.02%
	"Colorado"	"08"	"2007"	"2007"	"Homicide"	"3"	173	4803868	3.60	3.48	0.00%
	"Colorado"	"08"	"2007"	"2007"	"Undetermined "	"4"	126	4803868	2.62	2.56	0.00%
	"Colorado"	"08"	"2008"	"2008"	"Unintentional"	"1"	2172	4889730	44.42	46.28	0.06%
	"Colorado"	"08"	"2008"	"2008"	"Suicide"	"2"	803	4889730	16.42	16.13	0.02%
	"Colorado"	"08"	"2008"	"2008"	"Homicide"	"3"	194	4889730	3.97	3.89	0.01%
	"Colorado"	"08"	"2008"	"2008"	"Undetermined "	"4"	130	4889730	2.66	2.59	0.00%
	"Colorado"	"08"	"2009"	"2009"	"Unintentional"	"1"	2144	4972195	43.12	44.49	0.06%
	"Colorado"	"08"	"2009"	"2009"	"Suicide"	"2"	941	4972195	18.93	18.73	0.03%
	"Colorado"	"08"	"2009"	"2009"	"Homicide"	"3"	194	4972195	3.90	3.88	0.01%
	"Colorado"	"08"	"2009"	"2009"	"Undetermined "	"4"	91	4972195	1.83	1.74	0.00%
	"Colorado"	"08"	"2010"	"2010"	"Unintentional"	"1"	2106	5029196	41.88	43.49	0.06%
	"Colorado"	"08"	"2010"	"2010"	"Suicide"	"2"	865	5029196	17.20	16.77	0.02%
	"Colorado"	"08"	"2010"	"2010"	"Homicide"	"3"	172	5029196	3.42	3.42	0.00%
	"Colorado"	"08"	"2010"	"2010"	"Undetermined "	"4"	81	5029196	1.61	1.58	0.00%
	"Colorado"	"08"	"2011"	"2011"	"Unintentional"	"1"	2330	5116796	45.54	46.47	0.07%
	"Colorado"	"08"	"2011"	"2011"	"Suicide"	"2"	913	5116796	17.84	17.49	0.03%
	"Colorado"	"08"	"2011"	"2011"	"Homicide"	"3"	191	5116796	3.73	3.71	0.01%
	"Colorado"	"08"	"2011"	"2011"	"Undetermined "	"4"	95	5116796	1.86	1.83	0.00%
	"Colorado"	"08"	"2012"	"2012"	"Unintentional"	"1"	2403	5187582	46.32	47.05	0.07%
	"Colorado"	"08"	"2012"	"2012"	"Suicide"	"2"	1052	5187582	20.28	19.68	0.03%
	"Colorado"	"08"	"2012"	"2012"	"Homicide"	"3"	205	5187582	3.95	3.95	0.01%
	"Colorado"	"08"	"2012"	"2012"	"Undetermined "	"4"	94	5187582	1.81	1.77	0.00%
	"Colorado"	"08"	"2013"	"2013"	"Unintentional"	"1"	2422	5268367	45.97	46.42	0.07%
	"Colorado"	"08"	"2013"	"2013"	"Suicide"	"2"	1007	5268367	19.11	18.56	0.03%
	"Colorado"	"08"	"2013"	"2013"	"Homicide"	"3"	184	5268367	3.49	3.52	0.01%
	"Colorado"	"08"	"2013"	"2013"	"Undetermined "	"4"	88	5268367	1.67	1.62	0.00%
	"Colorado"	"08"	"2014"	"2014"	"Unintentional"	"1"	2517	5355866	47.00	47.13	0.07%
	"Colorado"	"08"	"2014"	"2014"	"Suicide"	"2"	1083	5355866	20.22	19.86	0.03%
	"Colorado"	"08"	"2014"	"2014"	"Homicide"	"3"	177	5355866	3.30	3.31	0.01%
	"Colorado"	"08"	"2014"	"2014"	"Undetermined "	"4"	96	5355866	1.79	1.75	0.00%
	"Colorado"	"08"	"2015"	"2015"	"Unintentional"	"1"	2725	5456574	49.94	49.68	0.08%
	"Colorado"	"08"	"2015"	"2015"	"Suicide"	"2"	1093	5456574	20.03	19.49	0.03%
	"Colorado"	"08"	"2015"	"2015"	"Homicide"	"3"	206	5456574	3.78	3.75	0.01%
	"Colorado"	"08"	"2015"	"2015"	"Undetermined "	"4"	64	5456574	1.17	1.16	0.00%
	"Colorado"	"08"	"2016"	"2016"	"Unintentional"	"1"	2880	5540545	51.98	51.20	0.08%
	"Colorado"	"08"	"2016"	"2016"	"Suicide"	"2"	1168	5540545	21.08	20.48	0.03%
	"Colorado"	"08"	"2016"	"2016"	"Homicide"	"3"	235	5540545	4.24	4.29	0.01%
	"Colorado"	"08"	"2016"	"2016"	"Undetermined "	"4"	68	5540545	1.23	1.19	0.00%
	"Colorado"	"08"	"2017"	"2017"	"Unintentional"	"1"	3037	5607154	54.16	53.57	0.09%
	"Colorado"	"08"	"2017"	"2017"	"Suicide"	"2"	1181	5607154	21.06	20.34	0.03%
	"Colorado"	"08"	"2017"	"2017"	"Homicide"	"3"	261	5607154	4.65	4.59	0.01%
	"Colorado"	"08"	"2017"	"2017"	"Undetermined "	"4"	46	5607154	0.82	0.78	0.00%
	"Connecticut"	"09"	"1999"	"1999"	"Unintentional"	"1"	1034	3386401	30.53	29.31	0.03%
	"Connecticut"	"09"	"1999"	"1999"	"Suicide"	"2"	274	3386401	8.09	7.94	0.01%
	"Connecticut"	"09"	"1999"	"1999"	"Homicide"	"3"	120	3386401	3.54	3.65	0.00%
	"Connecticut"	"09"	"1999"	"1999"	"Undetermined "	"4"	48	3386401	1.42	1.39	0.00%
	"Connecticut"	"09"	"2000"	"2000"	"Unintentional"	"1"	1175	3405565	34.50	32.81	0.03%
	"Connecticut"	"09"	"2000"	"2000"	"Suicide"	"2"	304	3405565	8.93	8.75	0.01%
	"Connecticut"	"09"	"2000"	"2000"	"Homicide"	"3"	95	3405565	2.79	2.89	0.00%
	"Connecticut"	"09"	"2000"	"2000"	"Undetermined "	"4"	38	3405565	1.12	1.11	0.00%
	"Connecticut"	"09"	"2001"	"2001"	"Unintentional"	"1"	1056	3432835	30.76	29.47	0.03%
	"Connecticut"	"09"	"2001"	"2001"	"Suicide"	"2"	283	3432835	8.24	8.11	0.01%
	"Connecticut"	"09"	"2001"	"2001"	"Homicide"	"3"	172	3432835	5.01	5.08	0.00%
	"Connecticut"	"09"	"2001"	"2001"	"Undetermined "	"4"	44	3432835	1.28	1.24	0.00%
	"Connecticut"	"09"	"2002"	"2002"	"Unintentional"	"1"	1182	3458749	34.17	32.51	0.03%
	"Connecticut"	"09"	"2002"	"2002"	"Suicide"	"2"	260	3458749	7.52	7.33	0.01%
	"Connecticut"	"09"	"2002"	"2002"	"Homicide"	"3"	98	3458749	2.83	2.99	0.00%
	"Connecticut"	"09"	"2002"	"2002"	"Undetermined "	"4"	36	3458749	1.04	1.04	0.00%
	"Connecticut"	"09"	"2003"	"2003"	"Unintentional"	"1"	1112	3484336	31.91	30.22	0.03%
	"Connecticut"	"09"	"2003"	"2003"	"Suicide"	"2"	272	3484336	7.81	7.53	0.01%
	"Connecticut"	"09"	"2003"	"2003"	"Homicide"	"3"	107	3484336	3.07	3.13	0.00%
	"Connecticut"	"09"	"2003"	"2003"	"Undetermined "	"4"	10	3484336	Unreliable	Unreliable	0.00%
	"Connecticut"	"09"	"2004"	"2004"	"Unintentional"	"1"	1261	3496094	36.07	33.95	0.04%
	"Connecticut"	"09"	"2004"	"2004"	"Suicide"	"2"	294	3496094	8.41	8.15	0.01%
	"Connecticut"	"09"	"2004"	"2004"	"Homicide"	"3"	110	3496094	3.15	3.30	0.00%
	"Connecticut"	"09"	"2004"	"2004"	"Undetermined "	"4"	27	3496094	0.77	0.74	0.00%
	"Connecticut"	"09"	"2005"	"2005"	"Unintentional"	"1"	1134	3506956	32.34	30.25	0.03%
	"Connecticut"	"09"	"2005"	"2005"	"Suicide"	"2"	295	3506956	8.41	8.11	0.01%
	"Connecticut"	"09"	"2005"	"2005"	"Homicide"	"3"	107	3506956	3.05	3.22	0.00%
	"Connecticut"	"09"	"2005"	"2005"	"Undetermined "	"4"	26	3506956	0.74	0.71	0.00%
	"Connecticut"	"09"	"2006"	"2006"	"Unintentional"	"1"	1302	3517460	37.02	34.55	0.04%
	"Connecticut"	"09"	"2006"	"2006"	"Suicide"	"2"	292	3517460	8.30	7.98	0.01%
	"Connecticut"	"09"	"2006"	"2006"	"Homicide"	"3"	132	3517460	3.75	3.94	0.00%
	"Connecticut"	"09"	"2006"	"2006"	"Undetermined "	"4"	25	3517460	0.71	0.68	0.00%
	"Connecticut"	"09"	"2007"	"2007"	"Unintentional"	"1"	1343	3527270	38.07	35.40	0.04%
	"Connecticut"	"09"	"2007"	"2007"	"Suicide"	"2"	271	3527270	7.68	7.33	0.01%
	"Connecticut"	"09"	"2007"	"2007"	"Homicide"	"3"	106	3527270	3.01	3.09	0.00%
	"Connecticut"	"09"	"2007"	"2007"	"Undetermined "	"4"	45	3527270	1.28	1.18	0.00%
	"Connecticut"	"09"	"2008"	"2008"	"Unintentional"	"1"	1386	3545579	39.09	35.69	0.04%
	"Connecticut"	"09"	"2008"	"2008"	"Suicide"	"2"	315	3545579	8.88	8.47	0.01%
	"Connecticut"	"09"	"2008"	"2008"	"Homicide"	"3"	127	3545579	3.58	3.79	0.00%
	"Connecticut"	"09"	"2008"	"2008"	"Undetermined "	"4"	27	3545579	0.76	0.74	0.00%
	"Connecticut"	"09"	"2009"	"2009"	"Unintentional"	"1"	1293	3561807	36.30	32.96	0.04%
	"Connecticut"	"09"	"2009"	"2009"	"Suicide"	"2"	316	3561807	8.87	8.49	0.01%
	"Connecticut"	"09"	"2009"	"2009"	"Homicide"	"3"	114	3561807	3.20	3.45	0.00%
	"Connecticut"	"09"	"2009"	"2009"	"Undetermined "	"4"	30	3561807	0.84	0.79	0.00%
	"Connecticut"	"09"	"2010"	"2010"	"Unintentional"	"1"	1337	3574097	37.41	33.59	0.04%
	"Connecticut"	"09"	"2010"	"2010"	"Suicide"	"2"	353	3574097	9.88	9.35	0.01%
	"Connecticut"	"09"	"2010"	"2010"	"Homicide"	"3"	144	3574097	4.03	4.19	0.00%
	"Connecticut"	"09"	"2010"	"2010"	"Undetermined "	"4"	33	3574097	0.92	0.87	0.00%
	"Connecticut"	"09"	"2011"	"2011"	"Unintentional"	"1"	1339	3580709	37.39	33.34	0.04%
	"Connecticut"	"09"	"2011"	"2011"	"Suicide"	"2"	370	3580709	10.33	9.81	0.01%
	"Connecticut"	"09"	"2011"	"2011"	"Homicide"	"3"	135	3580709	3.77	4.05	0.00%
	"Connecticut"	"09"	"2011"	"2011"	"Undetermined "	"4"	22	3580709	0.61	0.57	0.00%
	"Connecticut"	"09"	"2012"	"2012"	"Unintentional"	"1"	1392	3590347	38.77	34.65	0.04%
	"Connecticut"	"09"	"2012"	"2012"	"Suicide"	"2"	368	3590347	10.25	9.86	0.01%
	"Connecticut"	"09"	"2012"	"2012"	"Homicide"	"3"	152	3590347	4.23	4.41	0.00%
	"Connecticut"	"09"	"2012"	"2012"	"Undetermined "	"4"	26	3590347	0.72	0.70	0.00%
	"Connecticut"	"09"	"2013"	"2013"	"Unintentional"	"1"	1582	3596080	43.99	39.31	0.05%
	"Connecticut"	"09"	"2013"	"2013"	"Suicide"	"2"	330	3596080	9.18	8.74	0.01%
	"Connecticut"	"09"	"2013"	"2013"	"Homicide"	"3"	100	3596080	2.78	2.93	0.00%
	"Connecticut"	"09"	"2013"	"2013"	"Undetermined "	"4"	30	3596080	0.83	0.76	0.00%
	"Connecticut"	"09"	"2014"	"2014"	"Unintentional"	"1"	1641	3596677	45.63	40.92	0.05%
	"Connecticut"	"09"	"2014"	"2014"	"Suicide"	"2"	379	3596677	10.54	9.78	0.01%
	"Connecticut"	"09"	"2014"	"2014"	"Homicide"	"3"	100	3596677	2.78	2.86	0.00%
	"Connecticut"	"09"	"2014"	"2014"	"Undetermined "	"4"	20	3596677	0.56	0.49	0.00%
	"Connecticut"	"09"	"2015"	"2015"	"Unintentional"	"1"	1799	3590886	50.10	44.78	0.05%
	"Connecticut"	"09"	"2015"	"2015"	"Suicide"	"2"	384	3590886	10.69	9.85	0.01%
	"Connecticut"	"09"	"2015"	"2015"	"Homicide"	"3"	124	3590886	3.45	3.61	0.00%
	"Connecticut"	"09"	"2015"	"2015"	"Undetermined "	"4"	37	3590886	1.03	0.96	0.00%
	"Connecticut"	"09"	"2016"	"2016"	"Unintentional"	"1"	1978	3576452	55.31	50.35	0.06%
	"Connecticut"	"09"	"2016"	"2016"	"Suicide"	"2"	397	3576452	11.10	10.11	0.01%
	"Connecticut"	"09"	"2016"	"2016"	"Homicide"	"3"	88	3576452	2.46	2.66	0.00%
